瘤痢,瘤痢疙,老矫,老碍荐樊(mm)
991,苛器,2023-02-22,0
991,苛器,2023-02-23,0
991,苛器,2023-02-24,0
991,苛器,2023-02-25,0
991,苛器,2023-02-26,0
991,苛器,2023-02-27,0
991,苛器,2023-02-28,0
991,苛器,2023-03-01,0
991,苛器,2023-03-02,0
991,苛器,2023-03-03,0
991,苛器,2023-03-04,0
991,苛器,2023-03-05,0
991,苛器,2023-03-06,0
991,苛器,2023-03-07,0
991,苛器,2023-03-08,0
991,苛器,2023-03-09,0
991,苛器,2023-03-10,0
991,苛器,2023-03-11,0
991,苛器,2023-03-12,2
991,苛器,2023-03-13,0
991,苛器,2023-03-14,0
991,苛器,2023-03-15,0
991,苛器,2023-03-16,0
991,苛器,2023-03-17,0
991,苛器,2023-03-18,0
991,苛器,2023-03-19,0
991,苛器,2023-03-20,0
991,苛器,2023-03-21,0
991,苛器,2023-03-22,.5
991,苛器,2023-03-23,18
991,苛器,2023-03-24,0
991,苛器,2023-03-25,0
991,苛器,2023-03-26,0
991,苛器,2023-03-27,0
991,苛器,2023-03-28,0
991,苛器,2023-03-29,0
991,苛器,2023-03-30,0
991,苛器,2023-03-31,0
991,苛器,2023-04-01,0
991,苛器,2023-04-02,0
991,苛器,2023-04-03,0
991,苛器,2023-04-04,3
991,苛器,2023-04-05,9
991,苛器,2023-04-06,4
991,苛器,2023-04-07,4
991,苛器,2023-04-08,0
991,苛器,2023-04-09,0
991,苛器,2023-04-10,0
991,苛器,2023-04-11,0
991,苛器,2023-04-12,0
991,苛器,2023-04-13,0
991,苛器,2023-04-14,0
991,苛器,2023-04-15,3
991,苛器,2023-04-16,0
991,苛器,2023-04-17,0
991,苛器,2023-04-18,0
991,苛器,2023-04-19,0
991,苛器,2023-04-20,0
991,苛器,2023-04-21,0
991,苛器,2023-04-22,0
991,苛器,2023-04-23,0
991,苛器,2023-04-24,0
991,苛器,2023-04-25,6
991,苛器,2023-04-26,0
991,苛器,2023-04-27,0
991,苛器,2023-04-28,0
991,苛器,2023-04-29,4
991,苛器,2023-04-30,0
991,苛器,2023-05-01,0
991,苛器,2023-05-02,0
991,苛器,2023-05-03,0
991,苛器,2023-05-04,0
991,苛器,2023-05-05,68.5
991,苛器,2023-05-06,27
991,苛器,2023-05-07,3
991,苛器,2023-05-08,0
991,苛器,2023-05-09,0
991,苛器,2023-05-10,0
991,苛器,2023-05-11,0
991,苛器,2023-05-12,0
991,苛器,2023-05-13,0
991,苛器,2023-05-14,0
991,苛器,2023-05-15,0
991,苛器,2023-05-16,0
991,苛器,2023-05-17,0
991,苛器,2023-05-18,6
991,苛器,2023-05-19,0
991,苛器,2023-05-20,0
991,苛器,2023-05-21,0
991,苛器,2023-05-22,.5
991,苛器,2023-05-23,0
991,苛器,2023-05-24,0
991,苛器,2023-05-25,0
991,苛器,2023-05-26,0
991,苛器,2023-05-27,0
991,苛器,2023-05-28,5.5
991,苛器,2023-05-29,87.5
991,苛器,2023-05-30,0
991,苛器,2023-05-31,0
991,苛器,2023-06-01,.5
991,苛器,2023-06-02,0
991,苛器,2023-06-03,0
991,苛器,2023-06-04,0
991,苛器,2023-06-05,0
991,苛器,2023-06-06,0
991,苛器,2023-06-07,0
991,苛器,2023-06-08,0
991,苛器,2023-06-09,0
991,苛器,2023-06-10,0
991,苛器,2023-06-11,0
991,苛器,2023-06-12,12.5
991,苛器,2023-06-13,0
991,苛器,2023-06-14,10.5
991,苛器,2023-06-15,0
991,苛器,2023-06-16,0
991,苛器,2023-06-17,0
991,苛器,2023-06-18,0
991,苛器,2023-06-19,0
991,苛器,2023-06-20,0
991,苛器,2023-06-21,9.5
991,苛器,2023-06-22,0
991,苛器,2023-06-23,0
991,苛器,2023-06-24,0
991,苛器,2023-06-25,1
991,苛器,2023-06-26,45
991,苛器,2023-06-27,40
991,苛器,2023-06-28,25.5
991,苛器,2023-06-29,10
991,苛器,2023-06-30,29
991,苛器,2023-07-01,0
991,苛器,2023-07-02,0
991,苛器,2023-07-03,0
991,苛器,2023-07-04,9
991,苛器,2023-07-05,9.5
991,苛器,2023-07-06,0
991,苛器,2023-07-07,46.5
991,苛器,2023-07-08,0
991,苛器,2023-07-09,0
991,苛器,2023-07-10,0
991,苛器,2023-07-11,35
991,苛器,2023-07-12,.5
991,苛器,2023-07-13,2.5
991,苛器,2023-07-14,39.5
991,苛器,2023-07-15,28.5
991,苛器,2023-07-16,15.5
991,苛器,2023-07-17,19
991,苛器,2023-07-18,94
991,苛器,2023-07-19,0
991,苛器,2023-07-20,0
991,苛器,2023-07-21,2.5
991,苛器,2023-07-22,0
991,苛器,2023-07-23,1.5
991,苛器,2023-07-24,18.5
991,苛器,2023-07-25,1
991,苛器,2023-07-26,45
991,苛器,2023-07-27,0
991,苛器,2023-07-28,0
991,苛器,2023-07-29,0
991,苛器,2023-07-30,0
991,苛器,2023-07-31,0
991,苛器,2023-08-01,0
991,苛器,2023-08-02,0
991,苛器,2023-08-03,0
991,苛器,2023-08-04,0
991,苛器,2023-08-05,0
991,苛器,2023-08-06,0
991,苛器,2023-08-07,0
991,苛器,2023-08-08,0
991,苛器,2023-08-09,46.5
991,苛器,2023-08-10,146.5
991,苛器,2023-08-11,0
991,苛器,2023-08-12,0
991,苛器,2023-08-13,0
991,苛器,2023-08-14,0
991,苛器,2023-08-15,0
991,苛器,2023-08-16,0
991,苛器,2023-08-17,0
991,苛器,2023-08-18,0
991,苛器,2023-08-19,0
991,苛器,2023-08-20,0
991,苛器,2023-08-21,0
991,苛器,2023-08-22,0
991,苛器,2023-08-23,8.5
991,苛器,2023-08-24,68
991,苛器,2023-08-25,.5
991,苛器,2023-08-26,0
991,苛器,2023-08-27,21
991,苛器,2023-08-28,0
991,苛器,2023-08-29,4.5
991,苛器,2023-08-30,82.5
991,苛器,2023-08-31,50.5
991,苛器,2023-09-01,0
991,苛器,2023-09-02,19
991,苛器,2023-09-03,1
991,苛器,2023-09-04,0
991,苛器,2023-09-05,0
991,苛器,2023-09-06,0
991,苛器,2023-09-07,0
991,苛器,2023-09-08,0
991,苛器,2023-09-09,0
991,苛器,2023-09-10,0
991,苛器,2023-09-11,0
991,苛器,2023-09-12,0
991,苛器,2023-09-13,.5
991,苛器,2023-09-14,6.5
991,苛器,2023-09-15,10
991,苛器,2023-09-17,7.5
991,苛器,2023-09-18,.5
991,苛器,2023-09-19,0
991,苛器,2023-09-20,40.5
991,苛器,2023-09-21,7
991,苛器,2023-09-22,0
991,苛器,2023-09-23,0
991,苛器,2023-09-24,0
991,苛器,2023-09-25,1
991,苛器,2023-09-26,15.5
991,苛器,2023-09-27,0
991,苛器,2023-09-28,0
991,苛器,2023-09-29,0
991,苛器,2023-09-30,6
991,苛器,2023-10-01,0
991,苛器,2023-10-02,0
991,苛器,2023-10-03,1
991,苛器,2023-10-04,.5
991,苛器,2023-10-05,0
991,苛器,2023-10-06,0
991,苛器,2023-10-07,0
991,苛器,2023-10-08,0
991,苛器,2023-10-09,0
991,苛器,2023-10-10,0
991,苛器,2023-10-11,0
991,苛器,2023-10-12,0
991,苛器,2023-10-13,0
991,苛器,2023-10-14,0
991,苛器,2023-10-15,0
991,苛器,2023-10-16,0
991,苛器,2023-10-17,0
991,苛器,2023-10-18,0
991,苛器,2023-10-19,1
991,苛器,2023-10-20,4
991,苛器,2023-10-21,0
991,苛器,2023-10-22,0
991,苛器,2023-10-23,0
991,苛器,2023-10-24,0
991,苛器,2023-10-25,0
991,苛器,2023-10-26,0
991,苛器,2023-10-27,0
991,苛器,2023-10-28,0
991,苛器,2023-10-29,0
991,苛器,2023-10-30,0
991,苛器,2023-10-31,0
991,苛器,2023-11-01,0
991,苛器,2023-11-02,0
991,苛器,2023-11-03,0
991,苛器,2023-11-04,.5
991,苛器,2023-11-05,4
991,苛器,2023-11-06,7
991,苛器,2023-11-07,0
991,苛器,2023-11-08,0
991,苛器,2023-11-09,1
991,苛器,2023-11-10,12
991,苛器,2023-11-11,0
991,苛器,2023-11-12,0
991,苛器,2023-11-13,0
991,苛器,2023-11-14,0
991,苛器,2023-11-15,0
991,苛器,2023-11-16,9.5
991,苛器,2023-11-17,0
991,苛器,2023-11-18,.5
991,苛器,2023-11-19,0
991,苛器,2023-11-20,0
991,苛器,2023-11-21,0
991,苛器,2023-11-22,0
991,苛器,2023-11-23,0
991,苛器,2023-11-24,0
991,苛器,2023-11-25,0
991,苛器,2023-11-26,0
991,苛器,2023-11-27,0
991,苛器,2023-11-28,0
991,苛器,2023-11-29,0
991,苛器,2023-11-30,0
991,苛器,2023-12-01,0
991,苛器,2023-12-02,0
991,苛器,2023-12-03,0
991,苛器,2023-12-04,0
991,苛器,2023-12-05,0
991,苛器,2023-12-06,1
991,苛器,2023-12-07,0
991,苛器,2023-12-08,0
991,苛器,2023-12-09,0
991,苛器,2023-12-10,0
991,苛器,2023-12-11,38
991,苛器,2023-12-12,2.5
991,苛器,2023-12-13,0
991,苛器,2023-12-14,23.5
991,苛器,2023-12-15,26
991,苛器,2023-12-16,0
991,苛器,2023-12-17,0
991,苛器,2023-12-18,0
991,苛器,2023-12-19,0
991,苛器,2023-12-20,0
991,苛器,2023-12-21,0
991,苛器,2023-12-22,0
991,苛器,2023-12-23,0
991,苛器,2023-12-24,0
991,苛器,2023-12-25,0
991,苛器,2023-12-26,0
991,苛器,2023-12-27,0
991,苛器,2023-12-28,0
991,苛器,2023-12-29,0
991,苛器,2023-12-30,0
991,苛器,2023-12-31,0
991,苛器,2024-01-01,0
991,苛器,2024-01-02,0
991,苛器,2024-01-03,5
991,苛器,2024-01-04,0
991,苛器,2024-01-05,0
991,苛器,2024-01-06,0
991,苛器,2024-01-07,0
991,苛器,2024-01-08,0
991,苛器,2024-01-09,1.5
991,苛器,2024-01-10,0
991,苛器,2024-01-11,0
991,苛器,2024-01-12,0
991,苛器,2024-01-13,0
991,苛器,2024-01-14,0
991,苛器,2024-01-15,0
991,苛器,2024-01-16,0
991,苛器,2024-01-17,.5
991,苛器,2024-01-18,1
991,苛器,2024-01-19,0
991,苛器,2024-01-20,16
991,苛器,2024-01-21,.5
991,苛器,2024-01-22,0
991,苛器,2024-01-23,0
991,苛器,2024-01-24,0
991,苛器,2024-01-25,0
991,苛器,2024-01-26,0
991,苛器,2024-01-27,0
991,苛器,2024-01-28,0
991,苛器,2024-01-29,0
991,苛器,2024-01-30,0
991,苛器,2024-01-31,0
991,苛器,2024-02-01,0
991,苛器,2024-02-02,0
991,苛器,2024-02-03,2
991,苛器,2024-02-04,2.5
991,苛器,2024-02-05,15.5
991,苛器,2024-02-06,0
991,苛器,2024-02-07,0
991,苛器,2024-02-08,0
991,苛器,2024-02-09,0
991,苛器,2024-02-10,0
991,苛器,2024-02-11,0
991,苛器,2024-02-12,0
991,苛器,2024-02-13,0
991,苛器,2024-02-14,0
991,苛器,2024-02-15,0
991,苛器,2024-02-16,0
991,苛器,2024-02-17,0
991,苛器,2024-02-18,12.5
991,苛器,2024-02-19,13.5
991,苛器,2024-02-20,5
991,苛器,2024-02-21,6
991,苛器,2024-02-22,2.5
991,苛器,2024-02-23,0
991,苛器,2024-02-24,1.5
991,苛器,2024-02-25,1.5
991,苛器,2024-02-26,0
991,苛器,2024-02-27,0
991,苛器,2024-02-28,0
991,苛器,2024-02-29,5.5
991,苛器,2024-03-01,0
991,苛器,2024-03-02,0
991,苛器,2024-03-03,0
991,苛器,2024-03-04,0
991,苛器,2024-03-05,10
991,苛器,2024-03-06,0
991,苛器,2024-03-07,0
991,苛器,2024-03-08,0
991,苛器,2024-03-09,0
991,苛器,2024-03-10,0
991,苛器,2024-03-11,0
991,苛器,2024-03-12,0
991,苛器,2024-03-13,0
991,苛器,2024-03-14,0
991,苛器,2024-03-15,0
991,苛器,2024-03-16,0
991,苛器,2024-03-17,0
991,苛器,2024-03-18,0
991,苛器,2024-03-19,0
991,苛器,2024-03-20,0
991,苛器,2024-03-21,0
991,苛器,2024-03-22,0
991,苛器,2024-03-23,0
991,苛器,2024-03-24,.5
991,苛器,2024-03-25,13
991,苛器,2024-03-26,19
991,苛器,2024-03-27,0
991,苛器,2024-03-28,34.5
991,苛器,2024-03-29,0
991,苛器,2024-03-30,.5
991,苛器,2024-03-31,0
991,苛器,2024-04-01,0
991,苛器,2024-04-02,3.5
991,苛器,2024-04-03,28
991,苛器,2024-04-04,.5
991,苛器,2024-04-05,0
991,苛器,2024-04-06,0
991,苛器,2024-04-07,0
991,苛器,2024-04-08,0
991,苛器,2024-04-09,0
991,苛器,2024-04-10,0
991,苛器,2024-04-11,0
991,苛器,2024-04-12,0
991,苛器,2024-04-13,0
991,苛器,2024-04-14,0
991,苛器,2024-04-15,20
991,苛器,2024-04-16,0
991,苛器,2024-04-17,0
991,苛器,2024-04-18,0
991,苛器,2024-04-19,0
991,苛器,2024-04-20,7.5
991,苛器,2024-04-21,0
991,苛器,2024-04-22,0
991,苛器,2024-04-23,3
991,苛器,2024-04-24,.5
991,苛器,2024-04-25,0
991,苛器,2024-04-26,0
991,苛器,2024-04-27,0
991,苛器,2024-04-28,0
991,苛器,2024-04-29,4.5
991,苛器,2024-04-30,5.5
991,苛器,2024-05-01,1
991,苛器,2024-05-02,0
991,苛器,2024-05-03,0
991,苛器,2024-05-04,0
991,苛器,2024-05-05,25.5
991,苛器,2024-05-06,9
991,苛器,2024-05-07,6.5
991,苛器,2024-05-08,1
991,苛器,2024-05-09,0
991,苛器,2024-05-10,0
991,苛器,2024-05-11,4
991,苛器,2024-05-12,4
991,苛器,2024-05-13,0
991,苛器,2024-05-14,0
991,苛器,2024-05-15,11.5
991,苛器,2024-05-16,4
991,苛器,2024-05-17,0
991,苛器,2024-05-18,0
991,苛器,2024-05-19,0
991,苛器,2024-05-20,0
991,苛器,2024-05-21,0
991,苛器,2024-05-22,0
991,苛器,2024-05-23,0
991,苛器,2024-05-24,0
991,苛器,2024-05-25,0
991,苛器,2024-05-26,5
991,苛器,2024-05-27,0
991,苛器,2024-05-28,0
991,苛器,2024-05-29,0
991,苛器,2024-05-30,0
991,苛器,2024-05-31,0
991,苛器,2024-06-01,0
991,苛器,2024-06-02,0
991,苛器,2024-06-03,0
991,苛器,2024-06-04,0
991,苛器,2024-06-05,0
991,苛器,2024-06-06,0
991,苛器,2024-06-07,0
991,苛器,2024-06-08,15
991,苛器,2024-06-09,1.5
991,苛器,2024-06-10,0
991,苛器,2024-06-11,0
991,苛器,2024-06-12,0
991,苛器,2024-06-13,0
991,苛器,2024-06-14,0
991,苛器,2024-06-15,4.5
991,苛器,2024-06-16,0
991,苛器,2024-06-17,0
991,苛器,2024-06-18,0
991,苛器,2024-06-19,0
991,苛器,2024-06-20,0
991,苛器,2024-06-21,0
991,苛器,2024-06-22,26
991,苛器,2024-06-23,0
991,苛器,2024-06-24,0
991,苛器,2024-06-25,0
991,苛器,2024-06-26,0
991,苛器,2024-06-27,0
991,苛器,2024-06-28,0
991,苛器,2024-06-29,27.5
991,苛器,2024-06-30,35
991,苛器,2024-07-01,.5
991,苛器,2024-07-02,22.5
991,苛器,2024-07-03,13
991,苛器,2024-07-04,0
991,苛器,2024-07-05,.5
991,苛器,2024-07-06,0
991,苛器,2024-07-07,0
991,苛器,2024-07-08,1.5
991,苛器,2024-07-09,88.5
991,苛器,2024-07-10,51.5
991,苛器,2024-07-11,0
991,苛器,2024-07-12,0
991,苛器,2024-07-13,1.5
991,苛器,2024-07-14,14
991,苛器,2024-07-15,0
991,苛器,2024-07-16,3
991,苛器,2024-07-17,0
991,苛器,2024-07-18,2
991,苛器,2024-07-19,4.5
991,苛器,2024-07-20,18
991,苛器,2024-07-21,5
991,苛器,2024-07-22,0
991,苛器,2024-07-23,0
991,苛器,2024-07-24,6
991,苛器,2024-07-25,0
991,苛器,2024-07-26,0
991,苛器,2024-07-27,9
991,苛器,2024-07-28,0
991,苛器,2024-07-29,0
991,苛器,2024-07-30,0
991,苛器,2024-07-31,0
991,苛器,2024-08-01,0
991,苛器,2024-08-02,0
991,苛器,2024-08-03,2
991,苛器,2024-08-04,0
991,苛器,2024-08-05,1.5
991,苛器,2024-08-06,0
991,苛器,2024-08-07,0
991,苛器,2024-08-08,.5
991,苛器,2024-08-09,0
991,苛器,2024-08-10,0
991,苛器,2024-08-11,0
991,苛器,2024-08-12,0
991,苛器,2024-08-13,0
991,苛器,2024-08-14,0
991,苛器,2024-08-15,0
991,苛器,2024-08-16,0
991,苛器,2024-08-17,0
991,苛器,2024-08-18,0
991,苛器,2024-08-19,0
991,苛器,2024-08-20,7
991,苛器,2024-08-21,3
991,苛器,2024-08-22,1
991,苛器,2024-08-23,0
991,苛器,2024-08-24,0
991,苛器,2024-08-25,0
991,苛器,2024-08-26,0
991,苛器,2024-08-27,0
991,苛器,2024-08-28,0
991,苛器,2024-08-29,1
991,苛器,2024-08-30,0
991,苛器,2024-08-31,0
991,苛器,2024-09-01,0
991,苛器,2024-09-02,0
991,苛器,2024-09-03,0
991,苛器,2024-09-04,0
991,苛器,2024-09-05,0
991,苛器,2024-09-06,32.5
991,苛器,2024-09-07,13
991,苛器,2024-09-08,0
991,苛器,2024-09-09,0
991,苛器,2024-09-10,0
991,苛器,2024-09-11,0
991,苛器,2024-09-12,.5
991,苛器,2024-09-13,0
991,苛器,2024-09-14,0
991,苛器,2024-09-15,0
991,苛器,2024-09-16,0
991,苛器,2024-09-17,0
991,苛器,2024-09-18,0
991,苛器,2024-09-19,0
991,苛器,2024-09-20,30.5
991,苛器,2024-09-21,76.5
991,苛器,2024-09-22,0
991,苛器,2024-09-23,0
991,苛器,2024-09-24,0
991,苛器,2024-09-25,0
991,苛器,2024-09-26,0
991,苛器,2024-09-27,0
991,苛器,2024-09-28,0
991,苛器,2024-09-29,0
991,苛器,2024-09-30,0
991,苛器,2024-10-01,0
991,苛器,2024-10-02,0
991,苛器,2024-10-03,5
991,苛器,2024-10-04,0
991,苛器,2024-10-05,0
991,苛器,2024-10-06,2.5
991,苛器,2024-10-07,1.5
991,苛器,2024-10-08,1
991,苛器,2024-10-09,0
991,苛器,2024-10-10,0
991,苛器,2024-10-11,0
991,苛器,2024-10-12,0
991,苛器,2024-10-13,0
991,苛器,2024-10-14,17.5
991,苛器,2024-10-15,5.5
991,苛器,2024-10-16,0
991,苛器,2024-10-17,0
991,苛器,2024-10-18,11
991,苛器,2024-10-19,12
991,苛器,2024-10-20,0
991,苛器,2024-10-21,6.5
991,苛器,2024-10-22,23
991,苛器,2024-10-23,.5
991,苛器,2024-10-24,0
991,苛器,2024-10-25,0
991,苛器,2024-10-26,0
991,苛器,2024-10-27,2
991,苛器,2024-10-28,0
991,苛器,2024-10-29,0
991,苛器,2024-10-30,0
991,苛器,2024-10-31,0
991,苛器,2024-11-01,15.5
991,苛器,2024-11-02,19.5
991,苛器,2024-11-03,.5
991,苛器,2024-11-04,0
991,苛器,2024-11-05,0
991,苛器,2024-11-06,0
991,苛器,2024-11-07,0
991,苛器,2024-11-08,0
991,苛器,2024-11-09,0
991,苛器,2024-11-10,0
991,苛器,2024-11-11,0
991,苛器,2024-11-12,0
991,苛器,2024-11-13,0
991,苛器,2024-11-14,0
991,苛器,2024-11-15,.5
991,苛器,2024-11-16,0
991,苛器,2024-11-17,0
991,苛器,2024-11-18,0
991,苛器,2024-11-19,0
991,苛器,2024-11-20,0
991,苛器,2024-11-21,0
991,苛器,2024-11-22,0
991,苛器,2024-11-23,0
991,苛器,2024-11-24,0
991,苛器,2024-11-25,.5
991,苛器,2024-11-26,18
991,苛器,2024-11-27,.5
991,苛器,2024-11-28,0
991,苛器,2024-11-29,0
991,苛器,2024-11-30,0
991,苛器,2024-12-01,0
991,苛器,2024-12-02,0
991,苛器,2024-12-03,0
991,苛器,2024-12-04,0
991,苛器,2024-12-05,0
991,苛器,2024-12-06,0
991,苛器,2024-12-07,0
991,苛器,2024-12-08,0
991,苛器,2024-12-09,0
991,苛器,2024-12-10,0
991,苛器,2024-12-11,0
991,苛器,2024-12-12,0
991,苛器,2024-12-13,0
991,苛器,2024-12-14,0
991,苛器,2024-12-15,0
991,苛器,2024-12-16,0
991,苛器,2024-12-17,0
991,苛器,2024-12-18,0
991,苛器,2024-12-19,0
991,苛器,2024-12-20,0
991,苛器,2024-12-21,0
991,苛器,2024-12-22,0
991,苛器,2024-12-23,0
991,苛器,2024-12-24,0
991,苛器,2024-12-25,0
991,苛器,2024-12-26,0
991,苛器,2024-12-27,0
991,苛器,2024-12-28,0
991,苛器,2024-12-29,0
991,苛器,2024-12-30,0
991,苛器,2024-12-31,0
991,苛器,2025-01-01,0
991,苛器,2025-01-02,0
991,苛器,2025-01-03,0
991,苛器,2025-01-04,0
991,苛器,2025-01-05,0
991,苛器,2025-01-06,0
991,苛器,2025-01-07,0
991,苛器,2025-01-08,0
991,苛器,2025-01-09,0
991,苛器,2025-01-10,0
991,苛器,2025-01-11,0
991,苛器,2025-01-12,0
991,苛器,2025-01-13,0
991,苛器,2025-01-14,0
991,苛器,2025-01-15,0
991,苛器,2025-01-16,0
991,苛器,2025-01-17,0
991,苛器,2025-01-18,0
991,苛器,2025-01-19,0
991,苛器,2025-01-20,0
991,苛器,2025-01-21,0
991,苛器,2025-01-22,0
991,苛器,2025-01-23,0
991,苛器,2025-01-24,0
991,苛器,2025-01-25,0
991,苛器,2025-01-26,0
991,苛器,2025-01-27,2
991,苛器,2025-01-28,0
991,苛器,2025-01-29,0
991,苛器,2025-01-30,0
991,苛器,2025-01-31,0
991,苛器,2025-02-01,6.5
991,苛器,2025-02-02,0
991,苛器,2025-02-03,0
991,苛器,2025-02-04,0
991,苛器,2025-02-05,0
991,苛器,2025-02-06,0
991,苛器,2025-02-07,0
991,苛器,2025-02-08,0
991,苛器,2025-02-09,0
991,苛器,2025-02-10,0
991,苛器,2025-02-11,0
991,苛器,2025-02-12,5.5
991,苛器,2025-02-13,0
991,苛器,2025-02-14,0
991,苛器,2025-02-15,0
991,苛器,2025-02-16,0
991,苛器,2025-02-17,0
991,苛器,2025-02-18,0
991,苛器,2025-02-19,0
991,苛器,2025-02-20,0
991,苛器,2025-02-21,0
991,苛器,2025-02-22,0
991,苛器,2025-02-23,0
991,苛器,2025-02-24,0
991,苛器,2025-02-25,0
991,苛器,2025-02-26,0
991,苛器,2025-02-27,0
991,苛器,2025-02-28,0
991,苛器,2025-03-01,0
991,苛器,2025-03-02,6
991,苛器,2025-03-03,13
991,苛器,2025-03-04,6.5
991,苛器,2025-03-05,0
991,苛器,2025-03-06,0
991,苛器,2025-03-07,0
991,苛器,2025-03-08,0
991,苛器,2025-03-09,0
991,苛器,2025-03-10,0
991,苛器,2025-03-11,0
991,苛器,2025-03-12,0
991,苛器,2025-03-13,0
991,苛器,2025-03-14,0
991,苛器,2025-03-15,1
991,苛器,2025-03-16,1.5
991,苛器,2025-03-17,0
991,苛器,2025-03-18,0
991,苛器,2025-03-19,0
991,苛器,2025-03-20,0
991,苛器,2025-03-21,0
991,苛器,2025-03-22,0
991,苛器,2025-03-23,0
991,苛器,2025-03-24,0
991,苛器,2025-03-25,0
991,苛器,2025-03-26,0
991,苛器,2025-03-27,0
991,苛器,2025-03-28,.5
991,苛器,2025-03-29,0
991,苛器,2025-03-30,0
991,苛器,2025-03-31,0
991,苛器,2025-04-01,0
991,苛器,2025-04-02,1.5
991,苛器,2025-04-03,0
991,苛器,2025-04-04,0
991,苛器,2025-04-05,0
991,苛器,2025-04-06,0
991,苛器,2025-04-07,0
991,苛器,2025-04-08,0
991,苛器,2025-04-09,0
991,苛器,2025-04-10,0
991,苛器,2025-04-11,0
991,苛器,2025-04-12,10
991,苛器,2025-04-13,15.5
991,苛器,2025-04-14,3.5
991,苛器,2025-04-15,.5
991,苛器,2025-04-16,0
991,苛器,2025-04-17,0
991,苛器,2025-04-18,0
991,苛器,2025-04-19,0
991,苛器,2025-04-20,0
991,苛器,2025-04-21,0
991,苛器,2025-04-22,9
991,苛器,2025-04-23,1
991,苛器,2025-04-24,0
991,苛器,2025-04-25,0
991,苛器,2025-04-26,0
991,苛器,2025-04-27,0
991,苛器,2025-04-28,0
991,苛器,2025-04-29,0
991,苛器,2025-04-30,0
991,苛器,2025-05-01,40
991,苛器,2025-05-02,0
991,苛器,2025-05-03,14.5
991,苛器,2025-05-04,0
991,苛器,2025-05-05,2.5
991,苛器,2025-05-06,6
991,苛器,2025-05-07,0
991,苛器,2025-05-08,0
991,苛器,2025-05-09,15.5
991,苛器,2025-05-10,0
991,苛器,2025-05-11,0
991,苛器,2025-05-12,0
991,苛器,2025-05-13,0
991,苛器,2025-05-14,0
991,苛器,2025-05-15,0
991,苛器,2025-05-16,32.5
991,苛器,2025-05-17,.5
991,苛器,2025-05-18,0
991,苛器,2025-05-19,0
991,苛器,2025-05-20,0
991,苛器,2025-05-21,0
991,苛器,2025-05-22,0
991,苛器,2025-05-23,0
991,苛器,2025-05-24,2
991,苛器,2025-05-25,1
991,苛器,2025-05-26,0
991,苛器,2025-05-27,0
991,苛器,2025-05-28,.5
991,苛器,2025-05-29,0
991,苛器,2025-05-30,0
991,苛器,2025-05-31,0
991,苛器,2025-06-01,0
991,苛器,2025-06-02,0
991,苛器,2025-06-03,0
991,苛器,2025-06-04,0
991,苛器,2025-06-05,0
991,苛器,2025-06-06,0
991,苛器,2025-06-07,0
991,苛器,2025-06-08,0
991,苛器,2025-06-09,0
991,苛器,2025-06-10,0
991,苛器,2025-06-11,0
991,苛器,2025-06-12,0
991,苛器,2025-06-13,32.5
991,苛器,2025-06-14,42
991,苛器,2025-06-15,0
991,苛器,2025-06-16,3
991,苛器,2025-06-17,0
991,苛器,2025-06-18,0
991,苛器,2025-06-19,0
991,苛器,2025-06-20,2
991,苛器,2025-06-21,102
991,苛器,2025-06-22,6.5
991,苛器,2025-06-23,0
991,苛器,2025-06-24,6
991,苛器,2025-06-25,.5
991,苛器,2025-06-26,0
991,苛器,2025-06-27,0
991,苛器,2025-06-28,23
991,苛器,2025-06-29,0
991,苛器,2025-06-30,0
991,苛器,2025-07-01,0
991,苛器,2025-07-02,0
991,苛器,2025-07-03,0
991,苛器,2025-07-04,0
991,苛器,2025-07-05,0
991,苛器,2025-07-06,0
991,苛器,2025-07-07,5.5
991,苛器,2025-07-08,0
991,苛器,2025-07-09,0
991,苛器,2025-07-10,0
991,苛器,2025-07-11,0
991,苛器,2025-07-12,0
991,苛器,2025-07-13,38
991,苛器,2025-07-14,22.5
991,苛器,2025-07-15,2
991,苛器,2025-07-16,6.5
991,苛器,2025-07-17,119
991,苛器,2025-07-18,56.5
991,苛器,2025-07-19,66
991,苛器,2025-07-20,0
991,苛器,2025-07-21,0
991,苛器,2025-07-22,0
991,苛器,2025-07-23,0
991,苛器,2025-07-24,0
991,苛器,2025-07-25,0
991,苛器,2025-07-26,0
991,苛器,2025-07-27,0
991,苛器,2025-07-28,0
991,苛器,2025-07-29,0
991,苛器,2025-07-30,0
991,苛器,2025-07-31,0
991,苛器,2025-08-01,0
991,苛器,2025-08-02,0
991,苛器,2025-08-03,34.5
991,苛器,2025-08-04,91.5
991,苛器,2025-08-05,.5
991,苛器,2025-08-06,3.5
991,苛器,2025-08-07,0
991,苛器,2025-08-08,0
991,苛器,2025-08-09,2
991,苛器,2025-08-10,17
991,苛器,2025-08-11,2.5
991,苛器,2025-08-12,6
991,苛器,2025-08-13,0
991,苛器,2025-08-14,0
991,苛器,2025-08-15,0
991,苛器,2025-08-16,0
991,苛器,2025-08-17,0
991,苛器,2025-08-18,0
992,窍后,2021-11-18,0
992,窍后,2021-11-19,0
992,窍后,2021-11-20,0
992,窍后,2021-11-21,0
992,窍后,2021-11-22,0
992,窍后,2021-11-23,0
992,窍后,2021-11-24,0
992,窍后,2021-11-25,0
992,窍后,2021-11-26,0
